Year,Date,SectionID,text,fallacy,subcategory,Speaker,real_date
1996,06Oct,7,His running mate Jack Kemp once said that Bob Dole never met a tax he didn't hike.,AppealtoAuthority,Without Evidence,CLINTON,6 10 1996
1996,06Oct,7,"And everybody knows, including the Wall Street Journal, hardly a friend of the Democratic party of this administration, that the '82 tax increase he sponsored in inflation-adjusted dollars was the biggest tax increase in American history.",AppealtoAuthority,Appeal to popular opinion,CLINTON,6 10 1996
1996,06Oct,7,"And everybody knows, including the Wall Street Journal, hardly a friend of the Democratic party of this administration, that the '82 tax increase he sponsored in inflation-adjusted dollars was the biggest tax increase in American history.",AppealtoAuthority,Appeal to popular opinion,CLINTON,6 10 1996
1996,06Oct,7,"Well, the president's own CIA director says Saddam is stronger now than he was.",AppealtoAuthority,Without Evidence,DOLE,6 10 1996
1996,06Oct,7,"Well, the president's own CIA director says Saddam is stronger now than he was.",AppealtoAuthority,Without Evidence,DOLE,6 10 1996
1996,06Oct,7,"But, let's start with Somalia, where they dragged Americans through the streets, and where 18 Americans were killed one day, because they didn't have, they were pinned down for eight hours, the rangers.",FalseCause,False cause,DOLE,6 10 1996
1996,06Oct,7,"So Congress passes the law, the President signs it, like he does a lot of things. But he, like welfare reform, I'm going to sign it but I'm going to try to change it next year.",AdHominem,Circumstantial Ad hominem,DOLE,6 10 1996
1996,06Oct,7,"So Congress passes the law, the President signs it, like he does a lot of things. But he, like welfare reform, I'm going to sign it but I'm going to try to change it next year.",AdHominem,Circumstantial Ad hominem,DOLE,6 10 1996
1996,06Oct,7,"Senator Dole remembers well that we actually offered not to even put in a healthcare bill in 1994, uh '93, but instead to work with the Senate Republicans and write a joint bill. And they said no because they got a memo from one of their political advisers saying that instead they should characterize whatever we did as big government and make sure nothing was done to aid healthcare before the '94 elections so they could make that claim.",AdHominem,Circumstantial Ad hominem,CLINTON,6 10 1996
1996,06Oct,7,"Senator Dole remembers well that we actually offered not to even put in a healthcare bill in 1994, uh '93, but instead to work with the Senate Republicans and write a joint bill. And they said no because they got a memo from one of their political advisers saying that instead they should characterize whatever we did as big government and make sure nothing was done to aid healthcare before the '94 elections so they could make that claim.",AdHominem,Circumstantial Ad hominem,CLINTON,6 10 1996
1996,06Oct,7,"Senator Dole remembers well that we actually offered not to even put in a healthcare bill in 1994, uh '93, but instead to work with the Senate Republicans and write a joint bill. And they said no because they got a memo from one of their political advisers saying that instead they should characterize whatever we did as big government and make sure nothing was done to aid healthcare before the '94 elections so they could make that claim.",AdHominem,Circumstantial Ad hominem,CLINTON,6 10 1996
1996,06Oct,7,"Senator Dole remembers well that we actually offered not to even put in a healthcare bill in 1994, uh '93, but instead to work with the Senate Republicans and write a joint bill. And they said no because they got a memo from one of their political advisers saying that instead they should characterize whatever we did as big government and make sure nothing was done to aid healthcare before the '94 elections so they could make that claim.",AdHominem,Circumstantial Ad hominem,CLINTON,6 10 1996
1984,21Oct,7,Why I disagree with the MX is that it's a sitting duck.,AppealtoEmotion,Loaded Language,MONDALE,21 10 1984
1984,21Oct,7,Why I disagree with the MX is that it's a sitting duck.,AppealtoEmotion,Loaded Language,MONDALE,21 10 1984
1984,21Oct,7,this arms madness,AppealtoEmotion,Loaded Language,MONDALE,21 10 1984
1992,15Oct,13,"And you know, according to my mother and my wife and my daughter, this world would be a lot better place if women were running it most of the time.",AppealtoAuthority,False Authority,CLINTON,15 10 1992
2000,03Oct,10,tremendous,AppealtoEmotion,Loaded Language,BUSH,3 10 2000
2000,03Oct,10,A promise made will be a promise kept.,Slogans,Slogan,BUSH,3 10 2000
2000,03Oct,10,the promise made will be a promise kept,Slogans,Slogan,BUSH,3 10 2000
2000,03Oct,10,"For those of you who he wants to scare into the voting booth to vote for him, hear me loud and clear.",AdHominem,Ad hominem,BUSH,3 10 2000
1992,13Oct,4,great suspicion,AppealtoEmotion,Loaded Language,STOCKDALE,13 10 1992
1992,13Oct,4,"Now when I heard George Bush say at the convention in Houston, that when he heard the phrase ""we won the Cold War,"" it made him wonder who the ""we"" was. Well, I want to tell you, President Bush, the ""we"" is the people of the US of America.",AppealtoEmotion,Flag waving,GORE,13 10 1992
1992,13Oct,4,"Now when I heard George Bush say at the convention in Houston, that when he heard the phrase ""we won the Cold War,"" it made him wonder who the ""we"" was. Well, I want to tell you, President Bush, the ""we"" is the people of the US of America.",AppealtoEmotion,Flag waving,GORE,13 10 1992
1992,13Oct,4,"the military portions of our plan, even though he was the chairman of the Joint Chiefs under George Bush, and John White has endorsed the economic aspects of our plan, even though I believe he was the architect of Ross Perot's economic plan.",AppealtoAuthority,Without Evidence,GORE,13 10 1992
1992,13Oct,4,"the military portions of our plan, even though he was the chairman of the Joint Chiefs under George Bush, and John White has endorsed the economic aspects of our plan, even though I believe he was the architect of Ross Perot's economic plan.",AppealtoAuthority,Without Evidence,GORE,13 10 1992
1992,13Oct,4,"the military portions of our plan, even though he was the chairman of the Joint Chiefs under George Bush, and John White has endorsed the economic aspects of our plan, even though I believe he was the architect of Ross Perot's economic plan.",AppealtoAuthority,Without Evidence,GORE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
1992,13Oct,4,We won the Cold War because we invested in national security. We won the Cold War because we invested in our military. We didn't win the Cold -- we won the Cold War because we invested in national security. We won the Cold War because America had the political will and made the right decisions.,FalseCause,False cause,QUAYLE,13 10 1992
